2016.000	6.000	10.000	6.000	0.000	0.000	0.000	2.673	62.971	748.550	6.274	83.805
2016.000	6.000	10.000	7.000	0.000	0.000	0.000	2.927	60.397	749.350	3.802	99.250
2016.000	6.000	10.000	8.000	0.000	0.000	333.553	3.676	56.976	750.400	4.915	89.400
2016.000	6.000	10.000	9.000	0.000	0.000	578.807	3.851	61.797	750.850	5.866	77.475
2016.000	6.000	10.000	10.000	0.000	0.000	816.354	3.668	64.706	751.200	8.288	66.075
2016.000	6.000	10.000	11.000	0.000	0.000	800.754	3.766	64.515	751.000	8.490	63.190
2016.000	6.000	10.000	12.000	0.000	0.000	948.499	4.207	64.791	750.100	7.537	51.040
2016.000	6.000	10.000	13.000	0.000	0.000	565.398	4.217	64.815	748.900	8.565	56.520
2016.000	6.000	10.000	14.000	0.000	0.000	270.760	4.077	67.489	748.550	7.617	54.995
2016.000	6.000	10.000	15.000	0.000	0.000	209.592	4.008	68.901	748.400	5.933	55.635
2016.000	6.000	10.000	16.000	0.000	0.000	146.428	3.767	72.469	748.100	6.808	67.645
2016.000	6.000	10.000	17.000	0.000	0.000	0.000	2.982	80.265	748.100	7.605	67.270
2016.000	6.000	10.000	18.000	0.000	0.000	0.000	2.398	83.905	747.750	12.350	67.920
2016.000	6.000	10.000	19.000	0.000	0.000	0.000	2.014	81.926	749.350	8.989	60.600
2016.000	6.000	10.000	20.000	0.000	0.000	0.000	1.764	80.299	750.150	7.305	54.935
2016.000	6.000	10.000	21.000	0.000	0.000	0.000	1.676	78.954	750.800	6.317	54.090
2016.000	6.000	10.000	22.000	0.000	0.000	0.000	1.401	75.414	750.450	6.843	53.035
2016.000	6.000	10.000	23.000	0.000	0.000	0.000	1.325	75.049	750.250	5.921	56.470
2016.000	6.000	11.000	0.000	0.000	0.000	0.000	1.451	73.898	750.000	7.747	57.330
2016.000	6.000	11.000	1.000	0.000	0.000	0.000	1.349	70.047	749.350	7.389	56.585
2016.000	6.000	11.000	2.000	0.000	0.000	0.000	0.764	76.284	747.950	7.337	58.675
2016.000	6.000	11.000	3.000	0.000	0.000	0.000	0.918	71.099	748.200	7.607	60.695
2016.000	6.000	11.000	4.000	0.000	0.000	0.000	0.388	72.060	748.300	6.882	67.735
2016.000	6.000	11.000	5.000	0.000	0.000	0.000	0.884	67.588	748.400	7.439	65.950
2016.000	6.000	11.000	6.000	0.000	0.000	0.000	0.680	70.454	748.250	8.575	66.700
2016.000	6.000	11.000	7.000	0.000	0.000	0.000	0.796	68.987	749.250	11.970	74.185
2016.000	6.000	11.000	8.000	0.000	0.000	108.718	0.930	74.477	749.750	11.975	74.045
2016.000	6.000	11.000	9.000	0.000	0.000	294.255	1.067	79.133	749.950	12.185	72.240
2016.000	6.000	11.000	10.000	0.000	0.000	633.797	2.107	77.746	749.950	11.855	65.305
2016.000	6.000	11.000	11.000	0.000	0.000	763.050	2.332	82.233	751.250	8.280	58.905
2016.000	6.000	11.000	12.000	0.000	0.000	1010.149	2.701	70.906	749.950	11.620	59.165
2016.000	6.000	11.000	13.000	0.000	0.000	818.178	3.125	68.155	749.750	9.425	53.165
2016.000	6.000	11.000	14.000	0.000	0.000	975.405	3.504	61.368	748.400	10.090	54.955
2016.000	6.000	11.000	15.000	0.000	0.000	396.062	3.369	68.063	747.750	10.120	59.725
2016.000	6.000	11.000	16.000	0.000	0.000	215.629	3.213	69.105	748.250	7.992	55.095
2016.000	6.000	11.000	17.000	0.000	0.000	0.000	2.849	70.376	748.250	6.979	49.865
2016.000	6.000	11.000	18.000	0.000	0.000	0.000	2.560	72.790	748.900	6.122	55.225
2016.000	6.000	11.000	19.000	0.000	0.000	0.000	2.154	71.152	749.500	6.443	54.885
2016.000	6.000	11.000	20.000	0.000	0.000	0.000	1.776	66.913	750.650	2.792	39.245
2016.000	6.000	11.000	21.000	0.000	0.000	0.000	1.454	68.983	751.350	2.652	46.985
2016.000	6.000	11.000	22.000	0.000	0.000	0.000	1.285	71.037	751.450	1.069	282.650
2016.000	6.000	11.000	23.000	0.000	0.000	0.000	1.363	72.588	751.200	2.002	47.590
2016.000	6.000	12.000	0.000	0.000	0.000	0.000	0.956	74.474	751.050	1.971	37.378
2016.000	6.000	12.000	1.000	0.000	0.000	0.000	0.591	70.845	750.200	2.343	50.745
2016.000	6.000	12.000	2.000	0.000	0.000	0.000	0.619	62.826	749.400	3.265	59.180
2016.000	6.000	12.000	3.000	0.000	0.000	0.000	0.660	54.918	749.200	3.870	57.375
2016.000	6.000	12.000	4.000	0.000	0.000	0.000	0.165	61.954	749.200	5.197	51.620
2016.000	6.000	12.000	5.000	0.000	0.000	0.000	0.050	66.852	749.400	5.910	49.585
2016.000	6.000	12.000	6.000	0.000	0.000	0.000	-0.106	72.054	749.400	6.880	48.740
2016.000	6.000	12.000	7.000	0.000	0.000	0.000	-0.286	76.498	750.050	6.336	44.735
2016.000	6.000	12.000	8.000	0.000	0.000	123.482	-0.311	78.204	751.350	5.296	47.915
2016.000	6.000	12.000	9.000	0.000	0.000	235.004	-0.067	85.709	752.100	2.256	24.668
2016.000	6.000	12.000	10.000	0.000	0.000	636.180	0.853	75.462	751.600	5.234	52.325
2016.000	6.000	12.000	11.000	0.000	0.000	719.099	1.382	67.751	751.600	8.701	53.545
2016.000	6.000	12.000	12.000	0.000	0.000	773.469	1.865	65.229	750.550	9.395	54.710
2016.000	6.000	12.000	13.000	0.000	0.000	986.904	2.656	62.347	750.250	10.420	60.035
2016.000	6.000	12.000	14.000	0.000	0.000	871.941	3.267	58.294	749.400	9.665	59.915
2016.000	6.000	12.000	15.000	0.000	0.000	605.695	3.339	58.399	748.650	9.615	59.430
2016.000	6.000	12.000	16.000	0.000	0.000	332.067	3.172	57.939	748.900	9.245	58.425
2016.000	6.000	12.000	17.000	0.000	0.000	0.000	2.615	60.596	749.250	8.930	59.050
2016.000	6.000	12.000	18.000	0.000	0.000	0.000	2.192	64.910	750.000	7.356	55.380
2016.000	6.000	12.000	19.000	0.000	0.000	0.000	1.863	66.519	750.800	5.228	49.545
2016.000	6.000	12.000	20.000	0.000	0.000	0.000	1.417	68.055	751.100	4.819	47.750
